시도,시군구,월,PM25,PM10,SO2,O3,NO2,CO,평균기온(℃),평균최고기온(℃),최고기온(℃),평균최저기온(℃),최저기온(℃),강수량(mm),일최다강수량(mm),평균풍속(m/s),최대풍속(m/s),최대풍속풍향(deg),최대순간풍속(m/s),최대순간풍속풍향(deg),일조합(hr),일조율(%),평균습도(%rh),최저습도(%rh)
강원특별자치도,홍천,202104,15,40,0.003,0.039,0.011,0.4,12.4,19.7,28.6,5.5,-0.1,175,68,1.4,7,290,12.1,270,212,53.59,57,10
강원특별자치도,홍천,202105,18,51,0.004,0.035,0.008,0.3,15.6,22.1,29.9,10,3,67.2,17.1,1.3,6.1,250,13.6,270,184.4,41.85,72,19
강원특별자치도,홍천,202106,15,25,0.004,0.035,0.007,0.4,21.4,27.7,32,16.4,10.8,105.6,38.1,1.2,5.7,70,11.6,270,181.5,41.04,74,26
강원특별자치도,홍천,202108,10,20,0.003,0.026,0.007,0.4,24,29.1,34.1,20.4,16.5,122.7,33.1,1.2,5.6,200,11.8,230,131.8,31.29,79,39
강원특별자치도,홍천,202109,6,14,0.003,0.025,0.007,0.4,20.4,26.4,29.4,15.9,12.9,41.2,11.2,1.1,4.9,50,9.6,70,162.9,45.12,77,35
강원특별자치도,홍천,202110,10,20,0.003,0.019,0.011,0.4,13.1,19.9,28.5,8.4,-1.1,50.7,23.6,0.7,5.2,250,12.3,250,126.3,36.28,80,22
강원특별자치도,홍천,202111,23,38,0.002,0.017,0.019,0.5,5.7,12.5,20.7,0.8,-6,3.5,1.2,0.9,6.5,290,11.8,250,124,40.67,72,20
강원특별자치도,홍천,202112,23,38,0.002,0.016,0.019,0.4,-1.6,4.1,10.8,-6.3,-17.1,3.1,1.5,0.9,5.8,290,11.6,320,113.9,39.44,68,20
강원특별자치도,홍천,202201,33,50,0.002,0.015,0.021,0.5,-4.5,2.4,7.8,-10.4,-15.5,5.9,4.5,0.6,5,290,10.1,270,144.4,47.05,64,21
강원특별자치도,홍천,202202,28,43,0.002,0.031,0.017,0.4,-2.9,4,10.7,-9.2,-14.7,83.8,25.1,1.2,5.1,250,11.6,270,173.1,57.2,53,11
강원특별자치도,홍천,202203,21,40,0.002,0.034,0.013,0.3,6.1,12.9,19.8,0.1,-6.7,45.7,19.4,1.1,5.6,290,14.5,250,164.4,44.32,63,11
강원특별자치도,홍천,202204,18,36,0.002,0.05,0.011,0.2,13.2,21,27.3,5.7,-1,10.9,3.9,1.3,5.1,290,11.5,290,250.8,63.43,54,11
강원특별자치도,홍천,202205,16,29,0.003,0.055,0.008,0.2,17.1,24.8,30.7,9.7,3.3,301,107.3,1.3,5.7,180,12.6,250,264,59.93,57,13
강원특별자치도,홍천,202206,12,19,0.003,0.04,0.006,0.2,21.9,27.3,33.7,17,9.1,226.8,55.9,1.3,5.5,70,11.6,250,146.3,33.08,72,18
강원특별자치도,홍천,202207,10,16,0.001,0.029,0.007,0.3,25.5,30.8,35.6,21.8,19.3,595.4,152,1,8.3,360,18.8,340,149.8,33.36,80,35
강원특별자치도,홍천,202208,10,15,0.002,0.027,0.007,0.2,24.3,28.6,33.3,21.2,13.4,242.9,158.6,0.9,5.3,320,11.1,230,104.7,24.85,83,37
강원특별자치도,홍천,202209,8,14,0.002,0.022,0.003,0.2,19.5,26.5,31.3,14.7,7.9,143.1,67.1,1,5.5,50,12.1,50,164.1,43.96,77,28
강원특별자치도,홍천,202210,9,15,0.002,0.02,0.004,0.3,11.9,18.9,26.9,7.2,0.3,41.5,17.7,0.8,5.7,200,11.6,230,141.7,40.67,78,22
강원특별자치도,홍천,202211,20,33,0.002,0.016,0.019,0.4,6.8,14.4,21.8,1.1,-7.3,7.6,3.2,0.7,4.4,290,9.3,250,138.3,45.28,74,17
강원특별자치도,홍천,202212,26,41,0.002,0.013,0.021,0.5,-5.5,0.6,7.8,-10.5,-17.7,49.9,29.5,0.9,7,290,12.3,290,121.9,40.81,68,18
강원특별자치도,홍천,202301,30,44,0.0021,0.0134,0.0206,0.54,-4.4,2,10.1,-9.9,-20.9,1,0.8,0.7,5,290,10.3,270,138.3,45.09,72,21
강원특별자치도,홍천,202302,31,44,0.0022,0.0198,0.0196,0.48,0.2,7.1,13.5,-5.2,-10.7,8.9,6.6,0.7,4.9,290,10.3,290,157.2,52,63,15
강원특별자치도,홍천,202303,28,60,0.0019,0.0316,0.0161,0.37,8,16.5,25.5,0.4,-5.5,59.8,33.1,1,5.1,290,11.8,230,227.8,61.48,52,8
강원특별자치도,홍천,202304,18,54,0.002,0.0348,0.0105,0.28,12.4,19.2,28.7,5.9,-1.2,135,53.3,1.1,6.4,200,11.5,200,167.6,42.44,60,11
강원특별자치도,홍천,202305,16,33,0.0022,0.039,0.0081,0.25,17.7,24.9,31.1,10.9,2.2,164.9,48.1,1.1,4.9,270,11.6,290,235.5,53.49,64,17
강원특별자치도,홍천,202306,14,23,0.0022,0.0384,0.0059,0.21,22.3,28.3,34.1,17.3,12.1,452,77.9,1.1,6,290,11.3,270,211.5,47.82,73,25
강원특별자치도,홍천,202307,13,20,0.002,0.0272,0.0057,0.21,25.5,30.6,34.7,22,17.8,144.6,57,0.9,4.7,290,10.1,290,150.7,33.55,83,37
강원특별자치도,홍천,202308,9,15,0.003,0.0249,0.0052,0.22,25.7,31,36.8,22,19,154,47.7,1,5.1,200,12.1,230,172,40.78,80,43
강원특별자치도,홍천,202309,9,18,0.0024,0.0229,0.0053,0.23,21.5,27,32.1,17.8,12.9,35.3,18.5,0.8,3.9,50,7.4,50,144,38.56,82,32
강원특별자치도,홍천,202310,13,25,0.0013,0.0178,0.0093,0.27,12.3,19.5,23.2,7.5,0.5,89.9,43.6,0.7,5,290,10.3,290,146.4,42.01,80,25
강원특별자치도,홍천,202311,19,34,0.002,0.0173,0.013,0.35,4.9,11,25.1,-0.1,-7.9,97.1,37.3,1,5.7,290,13.1,270,131.1,42.93,69,20
강원특별자치도,홍천,202312,24,37,0.0027,0.0158,0.0169,0.43,-1.1,4.3,16.3,-5.6,-16,11.6,4.6,0.8,6,270,14.1,230,107.3,35.92,74,25
강원특별자치도,홍천,202401,27,38,0.0026,0.0158,0.0182,0.4,-2.2,3,11,-6.5,-16.1,71,23.3,0.7,4.7,290,10,290,116.9,38.13,72,22
강원특별자치도,홍천,202402,18,27,0.0023,0.0234,0.0136,0.29,2,7.7,17.7,-2.3,-7.4,35,13.9,0.7,4.9,50,10.5,90,90.1,28.76,76,25
경기도,광주,201801,46,64,0.004,0.007,0.041,0.8,-0.2,4.5,11.4,-3.8,-11.5,38.8,16.1,1.5,6.7,50,12.5,50,170.4,54.42,67,14
경기도,광주,201801,46,64,0.004,0.007,0.041,0.8,-0.2,4.5,11.4,-3.8,-11.5,38.8,16.1,1.5,6.7,50,12.5,50,170.4,54.42,67,14
경기도,광주,201802,37,60,0.005,0.011,0.04,0.7,1.8,7.1,15.9,-2.8,-10,22,16.7,1.6,8.3,50,14.6,50,172.7,56.47,54,8
경기도,광주,201802,37,60,0.005,0.011,0.04,0.7,1.8,7.1,15.9,-2.8,-10,22,16.7,1.6,8.3,50,14.6,50,172.7,56.47,54,8
경기도,광주,201803,41,60,0.004,0.02,0.03,0.6,10,16.5,24.8,4.7,-3.1,115.8,30.8,1.8,7.9,50,12.6,50,200,53.88,72,5
경기도,광주,201803,41,60,0.004,0.02,0.03,0.6,10,16.5,24.8,4.7,-3.1,115.8,30.8,1.8,7.9,50,12.6,50,200,53.88,72,5
경기도,광주,201804,27,59,0.004,0.026,0.027,0.5,15.1,21.5,30.2,9.7,1.1,127.4,41.8,1.7,10.6,200,18.2,230,218.2,55.62,67,11
경기도,광주,201804,27,59,0.004,0.026,0.027,0.5,15.1,21.5,30.2,9.7,1.1,127.4,41.8,1.7,10.6,200,18.2,230,218.2,55.62,67,11
경기도,광주,201805,21,36,0.003,0.032,0.023,0.5,19.5,25,31.1,14.8,7.8,85.4,26,1.6,6.7,230,12.8,270,189,43.49,74,16
경기도,광주,201805,21,36,0.003,0.032,0.023,0.5,19.5,25,31.1,14.8,7.8,85.4,26,1.6,6.7,230,12.8,270,189,43.49,74,16
경기도,광주,201806,23,37,0.004,0.033,0.024,0.5,23.6,29.5,34.5,19.2,15.7,222.4,67.6,1.5,6.1,200,10.2,180,204.9,47.17,74,24
경기도,광주,201806,23,37,0.004,0.033,0.024,0.5,23.6,29.5,34.5,19.2,15.7,222.4,67.6,1.5,6.1,200,10.2,180,204.9,47.17,74,24
경기도,광주,201807,17,27,0.005,0.025,0.018,0.4,28.3,33.5,38.5,24.5,20.4,84.5,57.2,1.7,6,50,11.2,200,234.3,52.96,79,36
경기도,광주,201807,17,27,0.005,0.025,0.018,0.4,28.3,33.5,38.5,24.5,20.4,84.5,57.2,1.7,6,50,11.2,200,234.3,52.96,79,36
경기도,광주,201808,11,24,0.004,0.029,0.015,0.4,28.4,33.7,38.5,24.9,20.6,397.1,108.5,2,7.9,70,17.5,110,229,54.89,78,36
경기도,광주,201808,11,24,0.004,0.029,0.015,0.4,28.4,33.7,38.5,24.9,20.6,397.1,108.5,2,7.9,70,17.5,110,229,54.89,78,36
경기도,광주,201809,15,23,0.004,0.021,0.016,0.3,21.6,26.3,29.7,18,11.6,129.7,76.1,1.5,5.8,50,11.4,50,159.3,42.79,78,34
경기도,광주,201809,15,23,0.004,0.021,0.016,0.3,21.6,26.3,29.7,18,11.6,129.7,76.1,1.5,5.8,50,11.4,50,159.3,42.79,78,34
경기도,광주,201810,20,32,0.003,0.013,0.026,0.5,14.5,19.9,25.4,10.1,5.6,125.2,63.3,1.4,11.6,50,20.4,50,225.7,64.38,72,19
경기도,광주,201810,20,32,0.003,0.013,0.026,0.5,14.5,19.9,25.4,10.1,5.6,125.2,63.3,1.4,11.6,50,20.4,50,225.7,64.38,72,19
경기도,광주,201811,39,63,0.004,0.007,0.037,0.7,9.9,15.5,21,5.3,0.4,47.2,27.4,1,7.7,200,12.5,230,197.1,63.5,70,15
경기도,광주,201811,39,63,0.004,0.007,0.037,0.7,9.9,15.5,21,5.3,0.4,47.2,27.4,1,7.7,200,12.5,230,197.1,63.5,70,15
경기도,광주,201812,34,53,0.005,0.008,0.037,0.6,3.2,7.8,19.8,-0.6,-7,32.4,13.7,1.7,6.5,20,12.2,50,171.9,56.36,62,9
경기도,광주,201812,34,53,0.005,0.008,0.037,0.6,3.2,7.8,19.8,-0.6,-7,32.4,13.7,1.7,6.5,20,12.2,50,171.9,56.36,62,9
경기도,광주,201901,50,79,0.006,0.008,0.042,0.8,1.8,7,10.5,-2.1,-5.9,16.4,10.3,1.4,5.4,50,10.8,270,212.7,67.96,59,7
경기도,광주,201901,50,79,0.006,0.008,0.042,0.8,1.8,7,10.5,-2.1,-5.9,16.4,10.3,1.4,5.4,50,10.8,270,212.7,67.96,59,7
경기도,광주,201902,45,69,0.006,0.012,0.038,0.7,3.6,9,15.6,-0.7,-4.9,37,18.5,1.5,6.5,20,13.4,50,165.6,54.19,58,8
경기도,광주,201902,45,69,0.006,0.012,0.038,0.7,3.6,9,15.6,-0.7,-4.9,37,18.5,1.5,6.5,20,13.4,50,165.6,54.19,58,8
경기도,광주,201903,51,80,0.007,0.022,0.035,0.6,8.4,14.7,20.7,3.4,-0.6,33.9,20.6,1.7,9.1,230,16.9,180,212,57.17,61,9
경기도,광주,201903,51,80,0.007,0.022,0.035,0.6,8.4,14.7,20.7,3.4,-0.6,33.9,20.6,1.7,9.1,230,16.9,180,212,57.17,61,9
경기도,광주,201904,22,46,0.005,0.027,0.027,0.5,13,18.8,27.9,8.4,0.9,84.7,36.2,1.5,8,200,16.2,90,174,44.35,67,10
경기도,광주,201904,22,46,0.005,0.027,0.027,0.5,13,18.8,27.9,8.4,0.9,84.7,36.2,1.5,8,200,16.2,90,174,44.35,67,10
경기도,광주,201905,28,56,0.007,0.044,0.028,0.5,19.2,26.2,30.7,13.1,6.8,78.8,40.1,1.6,7.2,50,13.1,160,289.3,66.6,58,11
경기도,광주,201905,28,56,0.007,0.044,0.028,0.5,19.2,26.2,30.7,13.1,6.8,78.8,40.1,1.6,7.2,50,13.1,160,289.3,66.6,58,11
경기도,광주,201906,16,32,0.004,0.041,0.021,0.4,22,27.4,31.7,17.9,13.5,158,83,1.3,5.8,50,9.8,90,196.8,45.3,79,28
경기도,광주,201906,16,32,0.004,0.041,0.021,0.4,22,27.4,31.7,17.9,13.5,158,83,1.3,5.8,50,9.8,90,196.8,45.3,79,28
경기도,광주,201907,13,27,0.002,0.034,0.017,0.4,25.3,29.4,32.9,22.4,19.1,242.2,61.6,1.8,7.6,200,13.6,90,140.5,31.75,84,31
경기도,광주,201907,13,27,0.002,0.034,0.017,0.4,25.3,29.4,32.9,22.4,19.1,242.2,61.6,1.8,7.6,200,13.6,90,140.5,31.75,84,31
경기도,광주,201908,12,28,0.002,0.032,0.016,0.5,27,31.3,34.8,23.8,20.1,64.8,24.2,1.5,6,180,13.8,160,192.2,46.02,80,37
경기도,광주,201908,12,28,0.002,0.032,0.016,0.5,27,31.3,34.8,23.8,20.1,64.8,24.2,1.5,6,180,13.8,160,192.2,46.02,80,37
경기도,광주,201909,9,22,0.001,0.021,0.016,0.4,22.9,27.2,30.6,19.6,13.7,165.8,52.2,1.6,12.5,50,23.5,50,145.8,39.13,82,25
경기도,광주,201909,9,22,0.001,0.021,0.016,0.4,22.9,27.2,30.6,19.6,13.7,165.8,52.2,1.6,12.5,50,23.5,50,145.8,39.13,82,25
경기도,광주,201910,14,32,0.002,0.016,0.02,0.4,17.1,22.2,28.4,13,6.7,149.9,88.1,1.2,7.4,50,12.5,50,205.7,58.64,74,22
경기도,광주,201910,14,32,0.002,0.016,0.02,0.4,17.1,22.2,28.4,13,6.7,149.9,88.1,1.2,7.4,50,12.5,50,205.7,58.64,74,22
경기도,광주,201911,22,47,0.003,0.009,0.032,0.6,10.8,16.9,22.9,6,0.1,22.8,9.8,1.2,7.7,250,14.9,270,187.5,62.46,66,8
경기도,광주,201911,22,47,0.003,0.009,0.032,0.6,10.8,16.9,22.9,6,0.1,22.8,9.8,1.2,7.7,250,14.9,270,187.5,62.46,66,8
경기도,광주,201912,34,57,0.003,0.006,0.036,0.7,4.8,9.5,16.3,1,-5,31.6,18.3,1.3,5.7,20,11.9,320,168,55.06,62,6
경기도,광주,201912,34,57,0.003,0.006,0.036,0.7,4.8,9.5,16.3,1,-5,31.6,18.3,1.3,5.7,20,11.9,320,168,55.06,62,6
경기도,광주,202001,31,54,0.003,0.01,0.033,0.7,4.6,9,17.7,1.2,-4.9,74.9,32,1.4,10,230,19.8,200,136.5,43.62,68,13
경기도,광주,202001,31,54,0.003,0.01,0.033,0.7,4.6,9,17.7,1.2,-4.9,74.9,32,1.4,10,230,19.8,200,136.5,43.62,68,13
경기도,광주,202002,33,50,0.002,0.016,0.029,0.5,5.3,10.6,19.8,0.8,-7,47.8,10.9,1.4,5.5,250,10.8,290,177,55.87,67,10
경기도,광주,202002,33,50,0.002,0.016,0.029,0.5,5.3,10.6,19.8,0.8,-7,47.8,10.9,1.4,5.5,250,10.8,290,177,55.87,67,10
경기도,광주,202003,29,51,0.002,0.024,0.026,0.4,9,15.2,23.3,3.8,-2.2,43.5,17.7,1.7,7.9,250,15,290,242,65.07,58,1
경기도,광주,202003,29,51,0.002,0.024,0.026,0.4,9,15.2,23.3,3.8,-2.2,43.5,17.7,1.7,7.9,250,15,290,242,65.07,58,1
경기도,광주,202004,23,49,0.002,0.036,0.019,0.3,11.5,18,25.6,6.2,1.6,55.3,27.3,1.8,9.1,200,14.8,230,278.1,70.76,52,5
경기도,광주,202004,23,49,0.002,0.036,0.019,0.3,11.5,18,25.6,6.2,1.6,55.3,27.3,1.8,9.1,200,14.8,230,278.1,70.76,52,5
경기도,광주,202005,18,35,0.002,0.036,0.016,0.3,18.8,24.4,30.1,14.2,10.4,96.8,25.4,1.7,7.9,200,12.8,230,211.3,48.59,73,12
경기도,광주,202005,18,35,0.002,0.036,0.016,0.3,18.8,24.4,30.1,14.2,10.4,96.8,25.4,1.7,7.9,200,12.8,230,211.3,48.59,73,12
경기도,광주,202006,22,40,0.002,0.048,0.016,0.4,23.6,28.8,33.7,19.6,14.2,199.9,50.3,1.6,6.9,200,10.9,180,191.4,44.05,79,21
경기도,광주,202006,22,40,0.002,0.048,0.016,0.4,23.6,28.8,33.7,19.6,14.2,199.9,50.3,1.6,6.9,200,10.9,180,191.4,44.05,79,21
경기도,광주,202007,12,20,0.002,0.031,0.012,0.4,23.4,26.8,31.6,20.8,17.8,533.3,121.2,1.5,8.3,200,13.7,180,69.5,15.72,91,49
경기도,광주,202007,12,20,0.002,0.031,0.012,0.4,23.4,26.8,31.6,20.8,17.8,533.3,121.2,1.5,8.3,200,13.7,180,69.5,15.72,91,49
경기도,광주,202008,13,22,0.002,0.021,0.011,0.3,27.6,31.6,34.4,24.8,23,738.1,259.5,2.2,8.4,180,16.9,140,169.8,40.71,89,50
경기도,광주,202008,13,22,0.002,0.021,0.011,0.3,27.6,31.6,34.4,24.8,23,738.1,259.5,2.2,8.4,180,16.9,140,169.8,40.71,89,50
경기도,광주,202009,10,20,0.002,0.027,0.012,0.3,21.3,25.7,31.1,17.9,13,178.3,49.4,1.5,7,250,14.9,290,158.7,42.67,85,30
경기도,광주,202009,10,20,0.002,0.027,0.012,0.3,21.3,25.7,31.1,17.9,13,178.3,49.4,1.5,7,250,14.9,290,158.7,42.67,85,30
경기도,광주,202010,19,38,0.002,0.018,0.022,0.5,15.7,21.2,26.2,11.2,6.5,12.1,10.7,1.2,5.3,50,9.8,50,227.6,65.01,64,12
경기도,광주,202010,19,38,0.002,0.018,0.022,0.5,15.7,21.2,26.2,11.2,6.5,12.1,10.7,1.2,5.3,50,9.8,50,227.6,65.01,64,12
경기도,광주,202011,28,49,0.003,0.014,0.03,0.6,10.5,15.6,23.6,6.4,0.7,28.3,21.1,1.4,8.8,230,13.3,200,176.7,57,63,12
경기도,광주,202011,28,49,0.003,0.014,0.03,0.6,10.5,15.6,23.6,6.4,0.7,28.3,21.1,1.4,8.8,230,13.3,200,176.7,57,63,12
경기도,광주,202012,33,52,0.003,0.012,0.027,0.6,2.7,7.8,13.8,-1.1,-8.9,18.7,7.9,1.4,5.3,20,9.9,320,186.5,61.15,62,7
경기도,광주,202012,33,52,0.003,0.012,0.027,0.6,2.7,7.8,13.8,-1.1,-8.9,18.7,7.9,1.4,5.3,20,9.9,320,186.5,61.15,62,7
경기도,광주,202101,26,46,0.002,0.014,0.023,0.6,1.4,6.4,15.5,-2.6,-13.5,33,8.7,1.5,5.6,230,12.9,320,164.3,52.43,71,14
경기도,광주,202101,26,46,0.002,0.014,0.023,0.6,1.4,6.4,15.5,-2.6,-13.5,33,8.7,1.5,5.6,230,12.9,320,164.3,52.43,71,14
경기도,광주,202102,33,54,0.002,0.021,0.022,0.5,5.1,10.7,22.6,0.4,-5.8,31.1,14.8,1.5,7.8,50,12.9,50,175.3,57.31,59,8
경기도,광주,202102,33,54,0.002,0.021,0.022,0.5,5.1,10.7,22.6,0.4,-5.8,31.1,14.8,1.5,7.8,50,12.9,50,175.3,57.31,59,8
경기도,광주,202103,34,73,0.002,0.027,0.024,0.5,10.6,17,25,5.6,-0.1,122.4,39.7,1.5,5.4,250,11.8,360,220.5,59.35,65,11
경기도,광주,202103,34,73,0.002,0.027,0.024,0.5,10.6,17,25,5.6,-0.1,122.4,39.7,1.5,5.4,250,11.8,360,220.5,59.35,65,11
경기도,광주,202104,20,48,0.002,0.036,0.017,0.4,14.9,20.9,27.2,9.7,3.6,34.2,16.9,1.4,7.9,200,16,230,230.4,58.67,52,8
경기도,광주,202104,20,48,0.002,0.036,0.017,0.4,14.9,20.9,27.2,9.7,3.6,34.2,16.9,1.4,7.9,200,16,230,230.4,58.67,52,8
경기도,광주,202105,19,61,0.002,0.034,0.013,0.4,18.4,24,30.4,13.4,7.1,139.4,59.6,1.4,7.2,200,13.6,230,212.8,48.95,68,16
경기도,광주,202105,19,61,0.002,0.034,0.013,0.4,18.4,24,30.4,13.4,7.1,139.4,59.6,1.4,7.2,200,13.6,230,212.8,48.95,68,16
경기도,광주,202106,19,33,0.002,0.038,0.012,0.4,23.3,28.3,32.8,19.2,14.9,118.1,27.4,1.3,5.7,50,11.3,180,200.6,47.77,76,26
경기도,광주,202106,19,33,0.002,0.038,0.012,0.4,23.3,28.3,32.8,19.2,14.9,118.1,27.4,1.3,5.7,50,11.3,180,200.6,47.77,76,26
경기도,광주,202107,13,23,0.002,0.032,0.011,0.4,27,31.4,35.1,23.6,20.1,227.6,119.5,1.5,8,200,14.6,230,182.3,41.23,82,47
경기도,광주,202107,13,23,0.002,0.032,0.011,0.4,27,31.4,35.1,23.6,20.1,227.6,119.5,1.5,8,200,14.6,230,182.3,41.23,82,47
경기도,광주,202108,12,23,0.002,0.03,0.01,0.4,25.8,30.3,34.5,22.5,19.9,338.7,59.4,1.3,8,200,15.4,230,141.7,35.1,88,46
경기도,광주,202108,12,23,0.002,0.03,0.01,0.4,25.8,30.3,34.5,22.5,19.9,338.7,59.4,1.3,8,200,15.4,230,141.7,35.1,88,46
경기도,광주,202109,8,18,0.002,0.027,0.01,0.4,22.9,27.2,32.4,19.5,15.8,131.1,45.7,1.5,5.6,50,11.9,180,124.8,34.65,84,38
경기도,광주,202109,8,18,0.002,0.027,0.01,0.4,22.9,27.2,32.4,19.5,15.8,131.1,45.7,1.5,5.6,50,11.9,180,124.8,34.65,84,38
경기도,광주,202110,14,30,0.002,0.019,0.016,0.5,17.2,22.7,30.7,12.8,3.6,35.3,12.3,1.2,6.2,50,11.2,50,211.5,60.36,77,19
경기도,광주,202110,14,30,0.002,0.019,0.016,0.5,17.2,22.7,30.7,12.8,3.6,35.3,12.3,1.2,6.2,50,11.2,50,211.5,60.36,77,19
경기도,광주,202111,28,52,0.002,0.016,0.025,0.6,10.2,15.8,23.8,5.8,1.1,85.8,23.2,1,6.1,270,11.6,250,176.5,56.9,78,22
경기도,광주,202111,28,52,0.002,0.016,0.025,0.6,10.2,15.8,23.8,5.8,1.1,85.8,23.2,1,6.1,270,11.6,250,176.5,56.9,78,22
경기도,광주,202112,26,46,0.002,0.013,0.026,0.6,4.1,9.4,15.4,0,-8.3,7.1,3.5,1.2,5.5,270,12.1,50,174.2,57.11,71,15
경기도,광주,202112,26,46,0.002,0.013,0.026,0.6,4.1,9.4,15.4,0,-8.3,7.1,3.5,1.2,5.5,270,12.1,50,174.2,57.11,71,15
경기도,광주,202201,33,51,0.002,0.013,0.032,0.7,1.6,6.7,12.2,-2.3,-6.4,0.3,0.2,1.2,4.9,50,11.2,50,184.8,61.03,59,15
경기도,광주,202201,33,51,0.002,0.013,0.032,0.7,1.6,6.7,12.2,-2.3,-6.4,0.3,0.2,1.2,4.9,50,11.2,50,184.8,61.03,59,15
경기도,광주,202202,30,46,0.002,0.027,0.024,0.5,1.8,7.2,16.5,-2.4,-7.8,2.7,1.1,1.5,6.6,250,11.4,340,198.6,64.94,56,11
경기도,광주,202202,30,46,0.002,0.027,0.024,0.5,1.8,7.2,16.5,-2.4,-7.8,2.7,1.1,1.5,6.6,250,11.4,340,198.6,64.94,56,11
경기도,광주,202203,26,50,0.002,0.028,0.023,0.5,9.6,15.6,22.8,4.5,-0.9,105.2,37.2,1.4,7.9,230,14.2,200,169.3,45.61,68,8
경기도,광주,202203,26,50,0.002,0.028,0.023,0.5,9.6,15.6,22.8,4.5,-0.9,105.2,37.2,1.4,7.9,230,14.2,200,169.3,45.61,68,8
경기도,광주,202204,23,48,0.002,0.044,0.018,0.4,15.5,22.6,29.2,9.8,2.1,49.4,24.4,1.4,6.5,230,9.8,250,256.9,65.45,60,9
경기도,광주,202204,23,48,0.002,0.044,0.018,0.4,15.5,22.6,29.2,9.8,2.1,49.4,24.4,1.4,6.5,230,9.8,250,256.9,65.45,60,9
경기도,광주,202205,17,35,0.002,0.05,0.014,0.4,19.3,26.1,31.9,13.8,6.9,0.4,0.4,1.3,6.9,230,11.2,230,297.9,68.55,59,17
경기도,광주,202205,17,35,0.002,0.05,0.014,0.4,19.3,26.1,31.9,13.8,6.9,0.4,0.4,1.3,6.9,230,11.2,230,297.9,68.55,59,17
경기도,광주,202206,13,24,0.001,0.039,0.011,0.4,23.8,29,34.1,20.1,15.8,131.7,28.7,1.9,7.9,230,13,230,166,38.21,83,13
경기도,광주,202206,13,24,0.001,0.039,0.011,0.4,23.8,29,34.1,20.1,15.8,131.7,28.7,1.9,7.9,230,13,230,166,38.21,83,13
경기도,광주,202207,14,25,0.002,0.035,0.011,0.4,27,31.1,34.8,23.8,20.2,169,54.1,1.5,8,230,14.6,230,181.3,40.98,88,43
경기도,광주,202207,14,25,0.002,0.035,0.011,0.4,27,31.1,34.8,23.8,20.2,169,54.1,1.5,8,230,14.6,230,181.3,40.98,88,43
경기도,광주,202208,10,20,0.001,0.029,0.01,0.4,26.9,30.6,34.2,24.1,17.2,106.4,32.2,1.8,8.3,230,12.6,230,129.3,32.02,90,41
경기도,광주,202208,10,20,0.001,0.029,0.01,0.4,26.9,30.6,34.2,24.1,17.2,106.4,32.2,1.8,8.3,230,12.6,230,129.3,32.02,90,41
경기도,광주,202209,11,21,0.001,0.026,0.011,0.4,23.1,28,34.5,19.1,13.9,89.2,50.7,1.5,7.5,50,13.5,70,175.9,47.26,77,28
경기도,광주,202209,11,21,0.001,0.026,0.011,0.4,23.1,28,34.5,19.1,13.9,89.2,50.7,1.5,7.5,50,13.5,70,175.9,47.26,77,28
경기도,광주,202210,15,28,0.002,0.02,0.017,0.4,16,21.6,30.5,11.4,4.7,38.3,33.4,1.1,6.6,230,12.2,230,234.3,66.83,65,18
경기도,광주,202210,15,28,0.002,0.02,0.017,0.4,16,21.6,30.5,11.4,4.7,38.3,33.4,1.1,6.6,230,12.2,230,234.3,66.83,65,18
경기도,광주,202211,25,46,0.002,0.015,0.025,0.5,11.8,18.1,24.4,6.8,-1.7,46.7,21.1,1,6,50,10.5,20,200.4,64.56,62,17
경기도,광주,202211,25,46,0.002,0.015,0.025,0.5,11.8,18.1,24.4,6.8,-1.7,46.7,21.1,1,6,50,10.5,20,200.4,64.56,62,17
경기도,광주,202212,25,44,0.002,0.013,0.028,0.6,1.1,5.5,12.7,-2.6,-8,30.6,13.9,1.2,5.3,50,10.7,290,167.5,54.92,63,8
경기도,광주,202212,25,44,0.002,0.013,0.028,0.6,1.1,5.5,12.7,-2.6,-8,30.6,13.9,1.2,5.3,50,10.7,290,167.5,54.92,63,8
경기도,광주,202301,31,52,0.0017,0.0148,0.0281,0.61,1.7,6.7,16.5,-2.5,-13.4,26.8,24.2,1.2,5.5,50,11.2,20,186.1,59.46,62,14
경기도,광주,202301,31,52,0.0017,0.0148,0.0281,0.61,1.7,6.7,16.5,-2.5,-13.4,26.8,24.2,1.2,5.5,50,11.2,20,186.1,59.46,62,14
경기도,광주,202302,35,52,0.0018,0.0197,0.0283,0.57,4.2,10.1,16.5,-0.5,-4.5,14.8,6.6,1.1,5.6,20,11.3,50,184,60.17,55,3
경기도,광주,202302,35,52,0.0018,0.0197,0.0283,0.57,4.2,10.1,16.5,-0.5,-4.5,14.8,6.6,1.1,5.6,20,11.3,50,184,60.17,55,3
경기도,광주,202303,32,74,0.0018,0.0304,0.0244,0.49,11.2,18.2,25.2,5.1,-2.3,34.8,22.5,1.2,5.9,200,10.6,270,237.6,64.08,47,1
경기도,광주,202303,32,74,0.0018,0.0304,0.0244,0.49,11.2,18.2,25.2,5.1,-2.3,34.8,22.5,1.2,5.9,200,10.6,270,237.6,64.08,47,1
경기도,광주,202304,22,65,0.0013,0.0371,0.0145,0.42,14.7,20.8,28.4,9.4,2.8,66.5,34.2,1.4,7.4,180,14.3,200,196,49.96,64,1
